race_number,Driver,starting_position,finishing_position,race_time,strategy,pit_laps,overtakes,number_of_laps_completed,lap_times
0,fernando-alonso,7,10,5668.864941738861,"['medium', 'medium']",[31],6,72,"[np.float64(81.9024474162453), np.float64(76.46491736988403), np.float64(77.61918839715908), np.float64(77.8859189728436), np.float64(76.99014089833895), np.float64(76.88467761290732), np.float64(77.10196809339348), np.float64(76.24761516188471), np.float64(76.72113106494743), np.float64(76.20542642380536), np.float64(76.22747142579352), np.float64(76.40171028724679), np.float64(76.77542869137702), np.float64(76.74962214585764), np.float64(77.29324509992769), np.float64(77.5562524959696), np.float64(77.87652475138167), np.float64(77.13334923711857), np.float64(77.50035154801165), np.float64(77.34497677415919), np.float64(78.1675168259868), np.float64(78.57195128753293), np.float64(78.13212718806156), np.float64(78.34812514125836), np.float64(78.03564698763458), np.float64(78.61224886957709), np.float64(78.82428877007447), np.float64(80.13156528657305), np.float64(79.40575564467147), np.float64(80.0874830251692), np.float64(79.1126099822685), np.float64(102.34525460318534), np.float64(75.60857928673082), np.float64(74.96517647187588), np.float64(74.89718411632876), np.float64(75.88411265820169), np.float64(75.2235485391238), np.float64(75.420930412099), np.float64(74.66750626810065), np.float64(74.76091987656874), np.float64(74.9901000401499), np.float64(74.69215432401478), np.float64(75.46800960426567), np.float64(74.95966480874871), np.float64(75.20313138944857), np.float64(75.86109381395714), np.float64(75.52858502659541), np.float64(76.30678358853348), np.float64(75.62585982236199), np.float64(75.9190767623872), np.float64(76.07973379379847), np.float64(75.80571016637218), np.float64(76.72666064800435), np.float64(76.56828517785176), np.float64(75.88896394159994), np.float64(77.8518914823348), np.float64(77.2933049200675), np.float64(77.29682668543823), np.float64(77.63069214440698), np.float64(77.94756614453779), np.float64(77.91916492335969), np.float64(77.69094575694511), np.float64(77.91968373509394), np.float64(78.1673307432927), np.float64(78.21860250369146), np.float64(78.96693584548403), np.float64(79.31591757765739), np.float64(78.89302284480225), np.float64(79.15940567374084), np.float64(79.89393617399658), np.float64(80.6576474380697), np.float64(80.87403144727027)]"
0,yuki-tsunoda,11,11,5669.332902856726,"['soft', 'medium', 'hard']","[10, 43]",5,72,"[np.float64(83.5828754558722), np.float64(77.11405769647125), np.float64(78.4492347371327), np.float64(78.6534640704654), np.float64(78.44789536313391), np.float64(77.5415953752504), np.float64(77.9358261220894), np.float64(77.79354541470559), np.float64(78.76286952179568), np.float64(79.58524951502402), np.float64(101.92901256401967), np.float64(76.04372867164463), np.float64(76.77778550392564), np.float64(76.23221474885011), np.float64(76.50127969681766), np.float64(76.49935170960626), np.float64(76.1032640793943), np.float64(77.30176857234528), np.float64(75.93912587336189), np.float64(77.15212990817696), np.float64(77.21647517838008), np.float64(77.72948110923713), np.float64(76.96733025262313), np.float64(77.31164961987695), np.float64(77.449081468508), np.float64(76.43296258942371), np.float64(78.16952236399104), np.float64(77.0281065238514), np.float64(78.3594716452803), np.float64(78.24007100879811), np.float64(78.16547316802536), np.float64(78.44993594223331), np.float64(78.62987024347932), np.float64(78.74350005349844), np.float64(78.65133082722173), np.float64(77.92811845166925), np.float64(79.48966847162905), np.float64(78.24631519224465), np.float64(79.10170712275018), np.float64(77.79644009321164), np.float64(80.09464393581541), np.float64(78.94370767837175), np.float64(79.38433677522475), np.float64(101.56758630279528), np.float64(75.49759201084314), np.float64(75.34946407794969), np.float64(75.54780672400533), np.float64(75.42356217658836), np.float64(75.82442573549243), np.float64(75.9130327927239), np.float64(74.80726143771143), np.float64(75.47834673074944), np.float64(75.84464953237003), np.float64(76.00410390065792), np.float64(74.89474712787425), np.float64(76.09232682912418), np.float64(75.33878547343704), np.float64(75.68908497376258), np.float64(75.37769594548435), np.float64(75.08261631269806), np.float64(75.50162197218503), np.float64(75.55918094568929), np.float64(75.14609561528117), np.float64(75.05781601926233), np.float64(75.27789616809861), np.float64(76.19435431337764), np.float64(75.37862557724571), np.float64(75.39707373566053), np.float64(75.5556047333992), np.float64(76.33492165567363), np.float64(75.48737040148532), np.float64(76.41394494675538)]"
0,sergio-perez,5,12,5672.127653159387,"['medium', 'medium']",[31],3,72,"[np.float64(82.10427235090947), np.float64(77.31377034134057), np.float64(76.28861451074252), np.float64(76.3469153238916), np.float64(76.52969797156602), np.float64(75.79995571771927), np.float64(77.16642256258216), np.float64(76.8045950219922), np.float64(77.14778737964247), np.float64(77.63668808137281), np.float64(77.29469451776504), np.float64(77.29113976554493), np.float64(77.72121919321862), np.float64(76.80907105320627), np.float64(77.23791425169418), np.float64(76.49989809998219), np.float64(77.68790512852631), np.float64(78.12336004614168), np.float64(77.1122805777731), np.float64(78.34397220368044), np.float64(77.41435114971256), np.float64(78.43511202280803), np.float64(78.05765679810534), np.float64(77.90590581588363), np.float64(78.6504170396561), np.float64(78.6419252298275), np.float64(78.09580213439978), np.float64(79.3413355361224), np.float64(78.51566337722218), np.float64(79.40271740060727), np.float64(80.22897214730695), np.float64(101.48430857267644), np.float64(74.59023413648256), np.float64(75.29821020879206), np.float64(75.48768946214304), np.float64(75.05676463901038), np.float64(74.76995324824007), np.float64(74.62173929503652), np.float64(75.81131440554194), np.float64(76.17671635183532), np.float64(75.46935059044542), np.float64(74.17826801691774), np.float64(74.83598944346419), np.float64(74.9243795408358), np.float64(75.21523351457424), np.float64(75.43049273256095), np.float64(75.65262145049333), np.float64(76.6159824927114), np.float64(75.52977704336053), np.float64(75.97177862429558), np.float64(76.04086576298953), np.float64(75.68937578112738), np.float64(75.52805769039912), np.float64(75.7467060702408), np.float64(76.63364242416048), np.float64(76.76221314479133), np.float64(78.12457367362663), np.float64(77.87100605762362), np.float64(76.87757050484353), np.float64(77.13748855047866), np.float64(77.92916927915684), np.float64(77.84011957675443), np.float64(78.92696970423158), np.float64(79.55107274076659), np.float64(78.7245147343059), np.float64(78.80370468880346), np.float64(78.7562870020779), np.float64(79.23088431648341), np.float64(79.14206625781654), np.float64(80.25079536127018), np.float64(80.21751114891629), np.float64(81.25064228012192)]"
0,kevin-magnussen,14,13,5688.725928919891,"['soft', 'hard', 'medium']","[9, 51]",4,72,"[np.float64(82.7876523625395), np.float64(78.27008797613651), np.float64(77.79983657207477), np.float64(77.65651971771464), np.float64(78.55089345715363), np.float64(78.21066570293489), np.float64(78.99166508031232), np.float64(79.67601379228637), np.float64(80.38185187082573), np.float64(101.72995470000427), np.float64(78.08894533469004), np.float64(78.45970981117345), np.float64(76.89428802768145), np.float64(77.19590006570678), np.float64(76.55034167475662), np.float64(77.35003231632075), np.float64(77.02020497980749), np.float64(76.88589836585278), np.float64(77.64633127933124), np.float64(77.87133624758799), np.float64(77.30975946084035), np.float64(77.63312193692023), np.float64(77.93120456451541), np.float64(77.20001340014551), np.float64(78.09115463628784), np.float64(77.82128621017061), np.float64(77.10977839301714), np.float64(77.99205482705773), np.float64(77.14113460825583), np.float64(77.18598573033209), np.float64(77.1785733303563), np.float64(76.9563264172295), np.float64(78.25583156648418), np.float64(78.44578968740315), np.float64(78.63425849374666), np.float64(78.15981875527935), np.float64(78.54503537938425), np.float64(78.64161144599328), np.float64(78.03859755273977), np.float64(78.2721013404732), np.float64(78.84448541823642), np.float64(79.142850013347), np.float64(79.50595922544966), np.float64(77.76987883408106), np.float64(78.05485509617077), np.float64(78.52339245365513), np.float64(78.73677874769557), np.float64(79.19092464397716), np.float64(78.31978539384501), np.float64(79.13715423997647), np.float64(80.03087256822872), np.float64(101.01062109329497), np.float64(74.90112908024291), np.float64(75.87961564555647), np.float64(75.16604441676262), np.float64(75.52293363417027), np.float64(75.43767826118736), np.float64(75.76242034473887), np.float64(75.82968531067698), np.float64(74.86583005060479), np.float64(75.68262341335776), np.float64(75.30557576763908), np.float64(75.62777129027947), np.float64(74.90398327852989), np.float64(75.50571298823225), np.float64(75.31226545502399), np.float64(75.59506366916209), np.float64(76.15384242855936), np.float64(76.0532814308292), np.float64(75.65288406396196), np.float64(76.49152353652289), np.float64(76.96555436667369)]"
0,daniel-ricciardo,15,14,5716.452516408419,"['soft', 'medium', 'soft', 'medium']","[9, 39, 50]",5,72,"[np.float64(84.18853783716217), np.float64(77.58793060373107), np.float64(78.33094382053262), np.float64(78.24046739363797), np.float64(77.77824160974963), np.float64(79.2750543464977), np.float64(80.09565644197906), np.float64(79.84252986946508), np.float64(80.85008104280914), np.float64(102.39796762971363), np.float64(77.19273687517298), np.float64(76.5884064799933), np.float64(78.50525744234753), np.float64(77.62461433799115), np.float64(78.57516174242443), np.float64(77.58942222270734), np.float64(78.49486060844625), np.float64(77.53741790091746), np.float64(77.65652901743465), np.float64(78.54446823959184), np.float64(77.29478841513148), np.float64(78.4450349564482), np.float64(78.44639361603325), np.float64(78.24163504648176), np.float64(78.39241552399177), np.float64(79.0679235873345), np.float64(77.65464417871692), np.float64(79.08846092644279), np.float64(78.79711183298214), np.float64(78.24429627644257), np.float64(79.42599926745316), np.float64(78.55015642979842), np.float64(79.10829736748923), np.float64(79.72061924347007), np.float64(80.11452086958761), np.float64(80.32740827861318), np.float64(80.07304156813132), np.float64(79.2791128139258), np.float64(80.52273495819954), np.float64(102.7941832744504), np.float64(76.03238846785464), np.float64(75.54620120696248), np.float64(76.3467321942106), np.float64(76.58861835138143), np.float64(77.14030302129979), np.float64(77.18998055734184), np.float64(77.3552819436402), np.float64(77.92131335206845), np.float64(78.81504186835316), np.float64(79.08131019654957), np.float64(101.37477706994477), np.float64(75.39208960942382), np.float64(76.13313721492175), np.float64(76.32569330458772), np.float64(75.74019441464455), np.float64(76.5718700924714), np.float64(76.60800610564387), np.float64(75.37260242781434), np.float64(76.13211578434407), np.float64(75.46778404263875), np.float64(76.72732950506173), np.float64(76.46776938400873), np.float64(76.27247148119417), np.float64(76.22177668532676), np.float64(75.7605849336676), np.float64(76.38262222011895), np.float64(76.62809868397139), np.float64(76.87940683684472), np.float64(76.23986690042179), np.float64(76.94379889205662), np.float64(76.81898088897184), np.float64(76.38190621922965)]"
0,lewis-hamilton,10,15,5729.578543119452,"['medium', 'medium']",[30],5,72,"[np.float64(81.94924137990506), np.float64(78.78044813199631), np.float64(77.13301902755269), np.float64(78.05525820407819), np.float64(76.7173856436201), np.float64(77.71279326181904), np.float64(77.60002348525906), np.float64(76.80180997138388), np.float64(76.50970786419671), np.float64(77.72999759575109), np.float64(77.3276321493067), np.float64(76.76457683555158), np.float64(77.19544714799834), np.float64(77.46667931706027), np.float64(78.41525672583657), np.float64(77.05936206491461), np.float64(76.88022978062352), np.float64(77.65476696321772), np.float64(78.7478243457715), np.float64(78.58126973682349), np.float64(78.58374302987572), np.float64(77.76552667936535), np.float64(78.6345088918732), np.float64(78.16287906135226), np.float64(79.65011121461598), np.float64(78.40090588625264), np.float64(79.86864709969578), np.float64(79.33742025378729), np.float64(80.38544042902578), np.float64(80.27076583492432), np.float64(102.43472375355809), np.float64(75.53977637210598), np.float64(76.47690098325762), np.float64(75.68484403913084), np.float64(75.84356162765545), np.float64(76.17277799851983), np.float64(76.23881552104798), np.float64(76.55981150757455), np.float64(76.50579347341414), np.float64(75.64290477647842), np.float64(75.65734131491725), np.float64(76.29609829587811), np.float64(76.06466475327868), np.float64(76.46471144668793), np.float64(76.73545230610752), np.float64(76.85129900989244), np.float64(76.83886102029017), np.float64(76.14179956983108), np.float64(76.84225260785412), np.float64(76.99327723958456), np.float64(77.07196720237394), np.float64(76.75822449855647), np.float64(77.64560350585248), np.float64(77.87080168865029), np.float64(77.55361624057271), np.float64(78.17369086861369), np.float64(77.87275660768069), np.float64(77.95300406199047), np.float64(78.04715323257896), np.float64(77.99322945215191), np.float64(78.50974580550707), np.float64(79.4050449037858), np.float64(79.37466040008077), np.float64(78.74570450866179), np.float64(79.36397822349954), np.float64(79.72966280028815), np.float64(80.06070752188711), np.float64(80.9089593645396), np.float64(80.21281398796397), np.float64(80.78267523969087), np.float64(81.09772362318162), np.float64(80.86190065422856)]"
0,esteban-ocon,16,16,5732.524447965792,"['soft', 'medium', 'hard']","[9, 40]",4,72,"[np.float64(83.98595441912138), np.float64(79.471626238355), np.float64(78.28345853588182), np.float64(79.0759172790595), np.float64(77.88055077325285), np.float64(78.92164842935286), np.float64(79.72645205811762), np.float64(80.92708071317065), np.float64(79.40756633025435), np.float64(103.64617706700115), np.float64(77.92057196396652), np.float64(78.0409093769006), np.float64(78.61046133702222), np.float64(78.95601029954153), np.float64(77.70910742870346), np.float64(77.73669836575095), np.float64(78.66820952388316), np.float64(77.48270537443106), np.float64(77.96592240638702), np.float64(78.24675571222099), np.float64(77.64807180915224), np.float64(77.97507533630866), np.float64(78.37765121042541), np.float64(78.41140193620333), np.float64(78.06150305117362), np.float64(78.81906212323767), np.float64(78.5322708928734), np.float64(78.96424953271108), np.float64(78.64543774776797), np.float64(79.26944655811799), np.float64(78.49199773076657), np.float64(79.43121929298195), np.float64(79.78866003300148), np.float64(79.96732062260264), np.float64(80.00546348282082), np.float64(80.11580458679528), np.float64(79.88359483638189), np.float64(80.27753427351031), np.float64(79.88259934973088), np.float64(80.45934044215684), np.float64(102.33994392524747), np.float64(77.731386912444), np.float64(76.22453036883532), np.float64(75.96427424433196), np.float64(76.61788883411936), np.float64(76.1876733305762), np.float64(76.94092061267365), np.float64(76.6285036870255), np.float64(76.93190779618054), np.float64(76.54836122029783), np.float64(76.28307997473824), np.float64(77.5124688319851), np.float64(76.67353811808375), np.float64(77.40328126937092), np.float64(76.00117147938842), np.float64(76.05448007902285), np.float64(76.99470624984278), np.float64(77.27601203643262), np.float64(76.99062369965691), np.float64(77.21765477761215), np.float64(76.3115440466961), np.float64(77.09594256096311), np.float64(76.9033279179824), np.float64(77.11434699582517), np.float64(76.65441035880316), np.float64(77.16203796203425), np.float64(77.81183606898122), np.float64(76.46776708619811), np.float64(77.5598580591518), np.float64(77.51948312676784), np.float64(77.87940576272057), np.float64(77.3562887723317)]"
0,valtteri-bottas,17,17,5739.25744776018,"['soft', 'medium', 'hard']","[9, 40]",5,72,"[np.float64(83.12959059334813), np.float64(79.63090940346073), np.float64(79.8289853272595), np.float64(78.85428092515392), np.float64(78.47539560292164), np.float64(78.7100173467987), np.float64(79.66914997499529), np.float64(79.89782130826285), np.float64(80.68260568430286), np.float64(101.85714555086031), np.float64(77.64318719855197), np.float64(77.4036465434497), np.float64(76.4409874125447), np.float64(77.3993733699846), np.float64(77.87216275160459), np.float64(77.73993837265421), np.float64(77.5301948144173), np.float64(77.61420107004214), np.float64(78.66568618428656), np.float64(78.7371683655965), np.float64(78.82807257902923), np.float64(78.79201272263137), np.float64(78.87394086143307), np.float64(78.34939839775414), np.float64(78.52751596143828), np.float64(78.02066118810295), np.float64(78.45190099351277), np.float64(79.11661055839944), np.float64(78.50777884316408), np.float64(78.58882608018737), np.float64(78.833522009362), np.float64(79.34449546376675), np.float64(79.19205918226544), np.float64(79.58871817026363), np.float64(80.26084764043843), np.float64(79.88288261843869), np.float64(80.83017479623945), np.float64(79.86294782383784), np.float64(79.98891409976926), np.float64(80.49144108146041), np.float64(102.86634588478255), np.float64(76.3267032750004), np.float64(76.96872026386312), np.float64(77.51228449455598), np.float64(76.91832441397756), np.float64(76.31541840509892), np.float64(77.21906091899973), np.float64(77.4348639358298), np.float64(77.07687501972869), np.float64(76.96928088891528), np.float64(77.10605363675377), np.float64(75.53684268696857), np.float64(76.36029521402142), np.float64(77.28588867567179), np.float64(77.86892191352347), np.float64(77.55910753165499), np.float64(77.39442256291358), np.float64(77.42400527511371), np.float64(76.84007863970703), np.float64(76.8317664766174), np.float64(76.42382026307091), np.float64(77.45171605058167), np.float64(77.35683428357548), np.float64(76.84398087324898), np.float64(77.65300014843524), np.float64(77.75442099976917), np.float64(77.65463914947551), np.float64(77.53908166485955), np.float64(77.91420229599733), np.float64(77.2131762131104), np.float64(77.75096872891712), np.float64(77.46925532566101)]"
0,guanyu-zhou,18,18,5798.03276878668,"['medium', 'medium', 'hard']","[29, 60]",5,72,"[np.float64(86.8319868140511), np.float64(79.74084156053621), np.float64(79.34479766477662), np.float64(79.16767948484143), np.float64(80.03627919977714), np.float64(79.90984891121981), np.float64(79.09840845943538), np.float64(78.67385973373777), np.float64(79.47785284643531), np.float64(80.40120436042689), np.float64(79.85595092584583), np.float64(79.96221478939732), np.float64(80.34158501695688), np.float64(80.24314230226673), np.float64(80.69533269713034), np.float64(80.62533845100441), np.float64(80.10558650390648), np.float64(80.84513910034335), np.float64(79.63342824598865), np.float64(80.43421057022216), np.float64(81.37867238851899), np.float64(81.41059641265237), np.float64(80.96712008060082), np.float64(81.23154323169416), np.float64(81.57597750249482), np.float64(81.5660239336831), np.float64(81.78153300212047), np.float64(82.66331079732971), np.float64(81.33830416163639), np.float64(103.3583226930195), np.float64(78.79597859083431), np.float64(77.79060267139369), np.float64(77.79830028253691), np.float64(78.69917151037697), np.float64(78.84722621824565), np.float64(77.42795840307141), np.float64(77.95550344829749), np.float64(77.917290845712), np.float64(78.58026033665693), np.float64(78.32173424806119), np.float64(78.25231421161779), np.float64(78.74861951909367), np.float64(78.51960890689682), np.float64(77.83651468648827), np.float64(78.43562506846143), np.float64(79.58070906334012), np.float64(79.08943735867861), np.float64(79.2214779067354), np.float64(79.15637455818698), np.float64(79.8620036328098), np.float64(80.0979334780144), np.float64(79.7965696094631), np.float64(79.95563713317605), np.float64(79.52173619257515), np.float64(80.37821161558853), np.float64(79.38035504975875), np.float64(80.11575589891842), np.float64(80.98613241941399), np.float64(81.46077224101134), np.float64(80.8140001452678), np.float64(103.3072556057724), np.float64(76.48622158850478), np.float64(77.46457281886387), np.float64(76.50118639898956), np.float64(76.84711038625652), np.float64(76.6426020070064), np.float64(77.30658847979132), np.float64(77.49010860539184), np.float64(76.39863354040831), np.float64(76.99151571035961), np.float64(77.53954323722344), np.float64(76.88219845286672)]"
0,alexander-albon,19,19,5805.258635626312,"['soft', 'hard', 'medium']","[9, 53]",5,72,"[np.float64(84.86321324114978), np.float64(79.32122249326916), np.float64(80.24231924908725), np.float64(79.71658532773395), np.float64(79.58767083967027), np.float64(80.3085175305035), np.float64(81.40609191639055), np.float64(81.0303331682465), np.float64(81.99169684089202), np.float64(103.430614157704), np.float64(79.81717709377891), np.float64(78.83601582385249), np.float64(79.28610188732988), np.float64(79.39477483980099), np.float64(79.09006950739322), np.float64(79.61789485497982), np.float64(79.93856805757925), np.float64(79.00464142619231), np.float64(79.35051913435161), np.float64(80.21606054386356), np.float64(78.6173101327356), np.float64(79.63198056671287), np.float64(79.07396257242543), np.float64(78.97547130323056), np.float64(79.708734204004), np.float64(78.72817074493446), np.float64(79.81118951399772), np.float64(79.72931766654389), np.float64(79.59363710665713), np.float64(79.65564993866998), np.float64(79.73434325265023), np.float64(80.31476755055064), np.float64(79.8798040949017), np.float64(79.60477281075921), np.float64(80.22123589295073), np.float64(78.99524211464909), np.float64(80.07775133969497), np.float64(79.248821701222), np.float64(79.67002170701548), np.float64(79.31777388680261), np.float64(79.81285006454151), np.float64(81.14714911969615), np.float64(79.59322666955701), np.float64(79.89435227050413), np.float64(81.0617525926472), np.float64(79.98480937341877), np.float64(80.78535500353237), np.float64(81.42533080400835), np.float64(81.2267324118835), np.float64(81.00805754629229), np.float64(80.62615723680113), np.float64(81.85079285444887), np.float64(81.78129771236512), np.float64(103.57862009374462), np.float64(76.63014498801903), np.float64(77.7658040124958), np.float64(76.44960879180063), np.float64(77.72238668027566), np.float64(77.59699647069453), np.float64(77.28502301018119), np.float64(77.62378971297304), np.float64(78.03566421796808), np.float64(77.65767695211153), np.float64(77.98859343242547), np.float64(77.46445614748717), np.float64(77.07194213096143), np.float64(77.6187784449501), np.float64(77.03265566414477), np.float64(78.2286545989047), np.float64(76.91531970896625), np.float64(77.76051208533431), np.float64(77.81592369197139)]"
0,logan-sargeant,20,20,5838.125363453484,"['medium', 'medium', 'soft']","[30, 61]",2,72,"[np.float64(86.70894591257509), np.float64(80.25922514936315), np.float64(79.71821596906722), np.float64(80.54799028730332), np.float64(79.99732393101507), np.float64(79.27689687585726), np.float64(78.76240961991996), np.float64(79.22522813746492), np.float64(80.09462568989368), np.float64(80.06592743944971), np.float64(79.07892896546198), np.float64(80.02893700359499), np.float64(80.30278204203397), np.float64(80.30074532510172), np.float64(79.95988154123512), np.float64(80.6786986026817), np.float64(79.69663649358942), np.float64(80.91450403433274), np.float64(80.22520941382402), np.float64(79.9527779935217), np.float64(80.24626268384361), np.float64(80.67768950020874), np.float64(80.80580263667984), np.float64(81.3774949228561), np.float64(81.52724653961775), np.float64(81.2262938203916), np.float64(81.4901926400543), np.float64(82.24965183840642), np.float64(83.03545080291953), np.float64(81.9769063711565), np.float64(104.55434504361673), np.float64(78.23778393780401), np.float64(78.77753696946804), np.float64(77.91549922176782), np.float64(77.95094639406406), np.float64(78.22227296674754), np.float64(78.03404727221631), np.float64(77.9992456983396), np.float64(77.9702550131301), np.float64(78.63820034980355), np.float64(78.05892998697382), np.float64(79.01567284646842), np.float64(77.69503839171132), np.float64(78.53051042821531), np.float64(78.1050567342427), np.float64(78.96589547374748), np.float64(78.25117805671061), np.float64(78.84456870097515), np.float64(79.48696541090874), np.float64(78.29589847961299), np.float64(79.66210160293947), np.float64(79.56066789088759), np.float64(80.14510734001834), np.float64(78.96547527322268), np.float64(79.6127366850933), np.float64(80.05354904037839), np.float64(79.842255659509), np.float64(80.2061341682142), np.float64(79.70867450988771), np.float64(80.58244514408436), np.float64(81.26778940500347), np.float64(103.23550902883102), np.float64(76.48254018062056), np.float64(76.97311140614995), np.float64(76.97447466856853), np.float64(76.17078545880447), np.float64(77.49048996140027), np.float64(77.93197509205277), np.float64(78.53682331184052), np.float64(78.55920780375436), np.float64(78.05973821127353), np.float64(79.62399622655548)]"
